City,Latitude,Longitude,Solar_Irradiance_kWh/m²/day,Temperature_C,Wind_Speed_m/s,PV_Power_kW,Wind_Power_kW,Electrolyzer_Efficiency_%,Hydrogen_Production_kg/day,Desalination_Power_kW,System_Efficiency_%,Feasibility_Score
City-1188,23.967804831548992,-13.395308415085648,6.41051915700071,21.49570096214097,5.67440133674098,272,179,74.1008665957884,49,12.884357270724367,79.231240710722,0.927291215844952
City-1189,25.77024439319222,-13.459524425306132,5.753659177184982,19.33985102630108,6.4517843239150166,242,192,75.83454578111485,54,11.967460121677279,78.0724984278156,0.9478885000886691
City-1190,25.873575150501175,-13.415673933556617,6.297894121886315,21.470772367642404,5.676921295604761,252,183,73.4274758044699,52,14.527783893087095,78.62823431980466,0.9370755038088467
City-1191,23.316340551918195,-15.982285326296378,6.407845965712632,19.5959070354277,6.117386488348558,265,185,75.01353429697458,50,14.216484708239573,77.9505048784372,0.9259933307452627
City-1192,24.876123147457417,-15.095397658041954,6.256664986408765,19.075174214096922,5.770149875957214,251,178,74.25980702123225,54,11.956147058686845,76.74980398442308,0.936014574807064
City-1193,25.09775507312014,-14.626308282666923,5.952163173662809,19.555143158408058,5.750559964430378,259,198,73.07924356277239,51,11.278777285337782,81.77867020528427,0.9522149842950127
City-1194,26.9802123727765,-13.382616852288427,6.200692963689118,22.30394256386097,5.7459349407086275,264,181,73.65697312389956,54,14.237474738020822,81.02865234609273,0.9637137149553845
City-1195,24.683893072697117,-12.254499766439753,5.668944782053316,19.4986284240909,5.771933951946787,243,199,75.453143846153,45,11.192345279914987,76.12817961980414,0.8873346812544375
City-1196,26.56543638512388,-12.485615485414137,5.707485053260701,22.760546016621994,6.464694608208333,255,175,74.72875146248919,51,13.362781257546779,78.43595620386724,0.9332482939922985
City-1197,25.835649204203598,-14.18945010822893,6.2682297271603025,22.21961713608955,6.028949114104711,257,183,73.51361338712755,57,13.013376095000888,81.24640545735373,0.980701984522526
City-1198,27.02618060258167,-12.391260543348471,5.775557153306748,19.43837762248066,6.193253977833333,263,199,74.74343533359318,57,11.405232085721819,76.3947965646513,0.9495091626354132
City-1199,26.057516200407196,-13.17308393712634,6.139711033824357,21.077611799852455,5.945625214971951,261,186,73.41875367450078,59,12.861348027624569,79.99118185794666,0.9818354175106033
City-1200,26.169837876051517,-14.019331502143768,5.863515414083979,22.337898670414965,5.504156354901721,240,182,74.03919861379764,51,13.587251738171188,77.91383475933856,0.9272093937924728
City-1201,26.685493676419846,-14.157501791938959,5.598559975052582,19.010690097717728,6.083966499720491,275,177,76.48977295208469,49,11.89373522250922,79.45622675487232,0.9321567556850908
City-1202,25.833731549591423,-13.703121365102042,5.771419221636328,21.759844789637185,5.643539803953092,261,198,75.17297105340191,57,13.546953391766065,78.68084613914392,0.9647134778868347
City-1203,24.33499517358814,-14.947149401472611,6.314969905532549,19.867658640694255,6.315522170639668,264,179,74.20991948700399,51,11.172468194670971,80.82545846861876,0.9492576858926837
City-1204,23.075724205943626,-12.43118465430424,6.2061178577596365,19.768765988909266,5.810447036101185,257,176,74.38822977386039,46,11.143166117442597,78.68105644822805,0.9087799228458193
City-1205,23.72532335069757,-15.091571411824463,5.502544816527906,20.621333779093018,5.693591355385006,274,187,75.5680295191217,51,13.349513644960904,78.43514776982515,0.9330123051487057
City-1206,25.195268288813985,-15.350437500838357,6.497306235698941,19.797236320126096,5.730661578078265,258,180,74.8217016670801,54,13.698501473813211,77.25166956099928,0.9406846698693796
City-1207,26.690249506551318,-14.554891619668027,6.449819486331905,20.76623587987199,5.528418053024938,253,185,76.80064040031566,58,13.605456657737502,79.08922346786683,0.9762170872829355
City-1208,23.460015543107755,-14.03555884140217,5.995975739845237,22.214193561109763,6.187920302345346,245,199,73.16887839098594,51,14.91790829464548,79.13735543852076,0.935367891357753
City-1209,26.905231265758644,-12.70715810209174,6.450096263595917,20.782143942403476,5.758015540099272,241,185,73.83302918591703,54,13.719672382158853,75.27081851910083,0.9256286058021398
City-1210,27.422741932721294,-13.95263853110712,6.489095159757752,20.978734686753207,6.369222301580831,271,176,73.26487981563594,55,12.74902042276274,80.19921762070896,0.9640539747028658
City-1211,26.137489814416227,-12.88314132840777,6.389770378574895,21.98332384886898,5.986420273872271,252,194,75.25113072622538,56,12.471877957200368,79.72573882158161,0.9684538592526569
City-1212,27.277433946332838,-12.959642656710706,6.072693815257432,21.848561290780392,5.530162733996221,262,178,76.80140978412219,52,13.039984795410778,79.20240926316428,0.9460071865235481
City-1213,24.30986611995974,-14.408757893667815,5.7764856741817265,19.18854542682901,6.297870569981231,265,182,74.2301048596939,45,12.3908559746279,77.883950848938,0.8981793153100331
City-1214,24.59051222661044,-13.294669016373124,5.638487245948373,21.568391631998534,5.867413039915558,269,185,76.1212355754857,57,14.29772972758028,77.56057658583504,0.9589117042047106
City-1215,25.859088847053506,-12.728488204292978,6.189164810266291,20.819678057792025,5.859188408065382,246,183,76.66068490086361,50,14.446100108931626,75.64512385446251,0.9124217800495208
City-1216,25.252042766420015,-15.38823840454043,6.4792974344412935,21.949245558731775,5.621182414842315,279,196,74.59961652439357,58,14.35647713450055,78.53108187190688,0.968949686886153
City-1217,26.327175622158386,-13.16542078515875,6.254415217477222,21.443935250483193,5.975257145684303,264,196,76.18824929852056,58,14.328611204211754,78.80971237685546,0.9737240178350882
City-1218,24.423243629660853,-15.271734550351272,6.018306902041449,20.275799282894226,5.793911799892414,248,198,76.75309838228789,55,13.292995264475351,81.9454436063986,0.9799445863951769
City-1219,27.185483493392326,-14.765381183009765,5.535621518912224,20.924447511952685,6.062721681147672,253,192,75.79598630656312,51,11.176162592986543,77.67263339082345,0.9289332243964169
City-1220,26.126762129520735,-12.486608746560512,5.8663046972967585,22.030702401256548,6.150970457608797,266,185,76.10633332857178,49,14.736941319404176,80.57695328983903,0.9396312665928909
City-1221,23.06453835686262,-13.408873894549139,6.339723995892095,22.56550918749793,6.473859617140939,255,196,74.673617281906,47,13.354071157407247,77.70335766886201,0.9090691981865314
City-1222,26.185572428065367,-15.787056215457977,6.174527274692188,20.212792722216157,5.962092679315587,267,185,73.81253496892889,50,11.294780806891149,78.04431606128469,0.9239463394044681
City-1223,24.249362072301935,-13.460213743800072,6.467350293906472,21.220811912133378,5.993909488173852,253,187,73.1454754570843,57,11.816749682285298,79.1888115094732,0.9664845284390281
City-1224,27.43097364271808,-16.19447702619622,6.1519291961764,20.878092187155218,6.073508183452909,251,192,75.04552330340707,52,14.715148535157576,78.9632084059808,0.9424840054378837
City-1225,24.320616584205325,-15.121242458806014,5.6299338563261605,21.60256996307925,5.945839420948881,273,197,75.98832598369134,46,13.86426684728324,78.83059744279093,0.9117423902556504
City-1226,23.47983592889655,-15.715601414821398,6.003534793320348,20.78824113998596,6.231827019716074,242,186,75.29666567910034,49,13.469809965666808,78.6302310103127,0.925508143684162
City-1227,25.798074228058,-16.409902965171096,5.669623323991394,20.94416423141248,6.091355477798488,270,179,76.49468907903533,56,14.420981461546752,79.44505647562306,0.9676205054170816
City-1228,23.778897107065823,-13.465337072745871,6.337308006076043,20.46460422593317,6.089707908013197,270,195,73.08367213939174,52,12.527771010035632,77.07575719508804,0.9267905236058586
City-1229,25.614944244743135,-14.791024682925116,6.176045464394401,22.536914985055045,6.18682231022249,258,195,76.41109488511243,47,14.783881449143445,75.9029009226159,0.8990985004306523
City-1230,23.86129973718583,-12.246727887834954,6.150198276233466,21.956817858997084,5.888222947684538,262,179,76.43538072830854,47,12.159992621154387,75.77707980762305,0.8977441774215069
City-1231,26.369439043882927,-16.61197079895746,5.5606086110455015,20.61340773441082,6.123444133705358,269,175,76.46207011373738,50,12.20350879558729,80.96296014777273,0.9473288331369083
City-1232,24.355679963345626,-13.517864362644646,6.183368432759684,21.45222973369725,5.7002116950978,264,197,75.34784539169013,53,14.971439974126225,78.86682094173497,0.9468243969724195
City-1233,27.448790331884414,-12.262287785060943,5.779155127430658,19.975963561088182,5.572293107732367,279,198,75.43497133021462,57,13.780495631417043,78.207863999993,0.9618589414601711
City-1234,23.41103900102011,-12.291678405528105,5.7290547415964355,22.111920290595314,5.888022457990521,277,185,74.50195157267763,47,12.601957179506897,77.45484079006012,0.9050873016935109
City-1235,24.144465049438438,-13.606091251302125,5.975460841277551,21.015218706054196,6.341262615723686,273,190,75.19506528479961,52,11.851797036382813,78.13815012822361,0.9373269358277646
City-1236,26.154867033270243,-14.360755242941359,6.237114120820488,19.10882226262918,6.382017884871439,247,199,74.28906808143198,45,11.197271610775234,80.47662686295399,0.9166783259736362
City-1237,24.091019273328246,-15.161594096369042,5.823707946701259,21.65998808621098,5.918213311413989,243,186,74.28492098497617,56,14.357135000276052,80.11432057354403,0.9683760631676993
City-1238,27.21440262075274,-13.179634814890093,6.309199997522043,21.936683295440485,5.888084332681568,274,175,74.63171074418257,53,11.14848109168,78.05977452691087,0.940704468535859
City-1239,25.487471716664306,-13.83201997747318,5.615984292612948,22.78492708640902,6.366583783597835,279,189,73.79433906807569,52,14.531386512684254,80.431256819028,0.9498639936846668
City-1240,27.614847753855123,-16.04701000909242,5.8343595571387485,20.61455761838706,6.31651325879303,271,188,74.81359559178568,58,14.456847438707051,75.69899365481196,0.9502997473217649
City-1241,25.55133232519197,-12.46642600307365,5.94602619555278,19.79855006999211,5.827229678510012,241,182,76.75241673051389,59,14.862470181900031,76.48674631390969,0.9632998006209604
City-1242,27.861088936270633,-14.049425399330246,5.683896735334902,20.62651771705041,5.937908794420146,253,191,74.92703794195502,51,12.346749663499203,75.43896724891407,0.9124473663314727
City-1243,27.040745916945866,-16.81791893944656,5.978732230166412,20.938445550365344,5.769003918582642,262,178,75.97562221180777,46,11.394922655325011,78.88393713323651,0.912370491542092
City-1244,23.215923852016424,-15.419922031572176,5.9935484868948095,20.00019926852533,6.3574164417306225,251,193,73.9379765986536,48,12.522019117219958,78.98101368320495,0.9207209884092709
City-1245,25.2912400236176,-16.71165895919434,6.139651584464444,19.786517043535497,6.209767634189662,248,198,76.11402500591616,46,11.004866574075162,75.90873265452888,0.8935574638119607
City-1246,27.45201331829527,-14.871269227749018,5.913474899305218,22.021556481985993,5.79380457383963,273,193,76.90618928090089,56,12.664174617367205,77.21581116182186,0.9531927692130144
City-1247,25.23093052912805,-13.27776364531844,5.737562083088627,22.315356091750715,5.731897496268553,253,177,75.4483022188806,55,12.914778810187343,75.54593033299481,0.9340181737158072
City-1248,24.802899393501168,-12.652140855588128,5.968868249904975,19.904892824204566,5.652475297525493,263,175,75.2028478035441,54,13.14327128778425,76.3655089132738,0.9343295862294251
City-1249,24.264373009297277,-14.122839237417942,6.04371929267271,22.500410799724172,6.385824959789916,278,183,76.21864741698816,58,12.23656924752849,77.21491448290388,0.963359121388943
City-1250,23.333923613592503,-12.526814438587117,6.122134884312084,20.802378103415904,6.191488591179488,276,176,75.4834300498732,49,13.689188177148445,79.85392409001379,0.93420572992104
City-1251,23.63849246199317,-12.601129635037328,6.1331646709691094,20.644268373204717,6.385144045424198,252,182,75.1902288828077,53,14.88045274164839,78.89723887930329,0.9478337337027946
City-1252,27.73697146780177,-13.998196197490364,6.159639710513604,22.23736899943953,6.372461775955793,270,182,75.67941195463182,50,13.105779385535449,80.03785562608333,0.9412014686482809
City-1253,23.04508990987211,-16.702655435844115,5.636233437716337,20.063812830737298,6.4349679784061244,262,190,74.83301351706636,45,11.743814928243554,75.93871767726445,0.8860743999367894
City-1254,23.07609506419071,-16.457894128187426,5.751229587889907,21.146447589271233,5.702106201813912,261,181,73.07363605974798,45,11.9447887784413,79.29444308635144,0.9046934546458951
City-1255,25.29091795670195,-14.413770701602266,5.8401432177810495,22.623091759355603,6.242182781873633,276,187,74.2680244954357,51,14.357523338176708,75.03015274928761,0.9093563138997763
City-1256,25.726277938524348,-16.98429550384404,6.042091538040468,22.219610496908,5.787678126978621,240,197,74.05237271834173,46,14.880143175625852,75.21231703348471,0.8845106693704865
City-1257,27.802704963286793,-15.104395687539531,6.309510653103793,21.68341886062234,5.932888552551753,242,186,76.60949720977605,48,12.644929481192722,81.10473203470522,0.9393605569775095
City-1258,24.009329574286628,-15.392642792363205,6.413448671513229,21.236203623703872,6.332098333827659,270,193,74.26930194032207,54,13.109509009530857,81.76512176326366,0.9710582801775208
City-1259,26.02653751571435,-16.439128983355648,5.7720771496030885,22.268389011866574,6.268570645099513,274,184,74.30671452680588,45,11.88868771992025,77.45788850448776,0.8953788727526827
City-1260,24.144365230587397,-14.833955313421807,5.7325552769977595,19.69314568420758,6.136042388871713,263,191,74.01009815118998,50,11.043989570531167,75.93716924574302,0.9096199677763656
City-1261,27.8464807422245,-12.569731317462756,6.0882045859230605,20.364306042142164,5.89638475966686,276,181,73.21471028973232,55,11.23206407835778,77.7696213126966,0.9461148680292857
City-1262,25.307555962118776,-15.1916796341473,6.098944593905386,21.963427849465525,5.577616200785034,273,193,74.20098241300859,59,12.094750537407002,78.07484898377669,0.9695439023673579
City-1263,24.795366876448757,-16.076954966709234,6.045839873842981,21.577404932213998,6.403950551565998,276,193,76.67524244145062,48,14.43571714211129,80.85931934779629,0.9381662536790287
City-1264,24.24373958930635,-13.624184783854915,5.542619029302707,19.103538319789138,5.993580707866106,271,183,73.1349188244118,58,12.30572233219008,78.79486218859152,0.967308110857845
City-1265,23.08585766732594,-16.779101536352165,5.841785943907505,22.4649141486745,6.217833482603479,256,196,73.4404067441322,51,14.54171477231534,76.46284253838138,0.9175829925271372
City-1266,24.160099935985887,-15.824210427531188,5.956614522057329,20.870753442514353,5.665894772241547,268,191,76.3895785301391,51,11.107768280006027,78.76999955683902,0.9373736227842727
City-1267,27.213216447243347,-13.193574956324023,5.888188102990867,22.232890262780348,5.876283093433432,269,176,76.02488351955367,57,14.55534571689637,81.15380935453578,0.9834128012150979
City-1268,27.992588491119065,-14.736593582770404,6.112856035692382,22.694839556874783,6.1285709108023525,243,186,76.51040060153105,57,11.651057111085006,76.01337256146518,0.9503753902303685
City-1269,26.38334198504393,-15.976856478305484,6.120252482493029,19.290454338583473,6.076452240022765,279,180,76.83415639647653,58,13.218180986431253,77.04996796727775,0.9628920012663188
City-1270,23.20989216535032,-16.447363614182695,6.2616899507841595,21.126595399474926,6.068971416109275,251,188,74.8647802256161,57,14.640127358612833,75.54944878501558,0.9446238342095189
City-1271,24.475328148363275,-16.135618220012883,5.895292314868808,21.018556331935926,5.662781984878413,276,195,73.2252081481511,55,13.869555095321143,79.69144633347892,0.9583716667883349
City-1272,25.06949476643952,-13.081785697840367,6.024465975343713,22.97690109828769,6.432346551915927,261,180,73.28009828180187,54,12.50202691866475,77.38847046742508,0.9393942161387906
City-1273,26.65075366721663,-14.43012018374024,5.5304601117373355,22.114195468965004,5.876046157271095,252,194,74.85109190967576,49,12.244016678891796,79.37770520467726,0.9283998121538941
City-1274,24.126530347523286,-15.976089731466265,5.890237133627391,20.038652801936838,6.099391567671631,242,187,74.08052997831052,48,12.731002113710487,79.816562484849,0.9259859515902878
City-1275,25.961797316656263,-13.042294005882548,5.8037002881764606,21.20885502736934,6.084781399744298,268,195,73.45406858920298,47,14.718704548063895,81.65406441606396,0.9320920294524871
City-1276,26.291932399370932,-14.248838195270713,6.382117052081301,19.223096240269957,6.203309885553602,257,197,75.7771081006119,57,12.604445641315644,79.58321671002052,0.9737891354815449
City-1277,23.148456519063547,-13.248773882440146,6.230507883273901,21.762742076087523,5.784741308861398,242,178,75.96248726739658,59,11.364361069504493,77.59285679013242,0.9698342116276886
City-1278,25.65127828123348,-14.090204772738915,6.272097365211162,19.15596831170642,5.590174438182208,273,175,75.78741402384928,55,13.36277927754394,79.74876667681937,0.9635898910796473
City-1279,26.778006036240313,-16.63122232987481,5.7486920754120785,20.43365059111144,5.646767565646197,254,184,75.20823436200762,54,12.490359074627282,81.42200263404531,0.9680517114368175
City-1280,27.832912084799787,-12.30919700710939,5.816161892577153,20.40443531621373,6.497538345576217,256,197,73.28639774360326,53,12.817631120934752,77.03563849515037,0.9317276672933698
City-1281,23.93503624284516,-14.951387723744732,6.15949589639201,22.724824096882703,5.929153501428725,249,195,76.01075531788727,56,11.172478392865097,79.51613105932509,0.9678363272096719
City-1282,24.814608822782187,-13.14186226228402,6.465158974063995,19.361905267517805,5.751871057413631,274,178,75.61180160889069,49,12.952726382621856,77.39274740975846,0.9176646197915036
City-1283,26.823116066675034,-13.760040503447687,5.8696467275641915,19.440614882941237,5.822273133058878,271,182,73.91162903419256,47,13.929455022275329,76.89683013924054,0.9004559552564017
City-1284,24.013121194002334,-16.431772945321647,6.499689161341614,21.68970880953367,6.42427531579389,251,199,75.65556408085766,56,14.53885208593911,77.92163307359537,0.9578946176855412
City-1285,23.042672621581172,-15.77905578549779,5.58930239314091,19.610274560251092,5.617231958227495,273,196,75.05548442734053,52,12.55971362972307,77.78479292523865,0.9328377291899388
City-1286,26.808798611694996,-16.30063746475052,5.757061968743977,19.912833873884825,5.869795423160451,270,180,76.88672439059535,58,13.849235216378624,81.66208007803758,0.9931175796691657
City-1287,23.396297118300765,-16.416258446272916,6.180608693189529,20.32695435754504,6.495168549993505,257,176,75.78329016400627,51,11.108332751844994,77.48287773159639,0.9294485516801949
City-1288,23.163990141463398,-13.490152972528934,5.860222230435318,22.042524381021305,5.874559455236133,270,198,73.29098537336273,47,12.743497107747356,75.97115567525542,0.8932405877722649
City-1289,23.032953097082064,-12.306346034430387,6.4112132828745505,19.091905641475854,6.162480582565467,274,196,76.29625353773862,59,13.191896217515769,75.97665089714882,0.9604407672346227
City-1290,25.78028016084887,-14.132245125006984,5.712602079758916,21.94443076320103,6.375890620156616,240,188,76.89815896153023,47,12.33955183369408,75.13771460578639,0.8942976897618026
City-1291,23.89089742600697,-15.090887825756122,6.192627785533044,22.33602870793341,6.495866375297042,270,176,73.62827256969229,45,14.425627089515316,76.80923143019474,0.8909536782779075
City-1292,27.391435300681195,-15.563717010941401,5.6541053297697825,20.241408738048136,6.283289137104276,241,178,74.08472359563653,46,13.873210230981819,78.86772192723681,0.9093934727200321
City-1293,27.292247546435746,-15.99181766861736,6.497971710330656,21.2138173570118,5.774783140808648,270,178,74.88716999927294,57,13.850218092992545,79.33357516793589,0.9700787344398353
City-1294,25.099677521142773,-16.95894963606209,6.445716138431778,19.524977886296814,6.423446611615405,277,177,73.65246737213619,56,12.579666625241266,75.60636765487924,0.9388148736805073
City-1295,25.922136070464408,-15.385172323226929,6.493393001185309,20.00645727468027,6.471721079169478,268,184,76.67543742020875,56,13.151632843437035,77.5783349342591,0.9573684106596473
City-1296,26.94272980510783,-16.537671234415964,5.88677308371899,19.116929950672073,6.2971427213780835,249,186,73.77003565083933,47,11.09393110819425,75.06178574683398,0.8886736787476879
City-1297,27.273195758025494,-16.556266734785844,6.032507529803254,20.38251825054303,6.0768540553092825,276,191,75.11025764699195,46,11.558128793720218,76.72950861253995,0.896994963178828
City-1298,24.912294214565073,-12.079901871330705,6.154795224617597,21.816024012688246,6.028033351814389,240,179,73.20532140424378,46,13.88773280810001,77.09531687469857,0.896374247811515
City-1299,24.572893326200454,-14.22812665925908,6.323294875565865,22.943168082511036,6.333708104098762,252,176,73.54627266273555,57,13.822888893705116,81.4290610366972,0.9825951416355314
City-1300,24.04422585583455,-15.160061099858286,6.413888883352931,20.87506820285416,5.560161660209763,253,186,73.25000577019168,54,13.550308624965258,75.62622589699058,0.9266476535407976
City-1301,27.554666969457205,-13.982034933706629,5.756361614983256,21.963745335572526,5.588082602138158,253,177,75.66430335285243,46,12.817481389445437,76.25293620748452,0.8934261816927481
City-1302,25.930673717876996,-15.223508456248618,5.666612384988897,22.649604075771286,5.727280469373932,266,192,73.96518404386758,50,14.368258804931218,75.14631729757362,0.9034116936829726
City-1303,24.351351003890514,-12.4326848225834,5.755451765322436,20.640655655135912,6.146448134960146,242,178,76.56137983974924,53,13.964506077430624,79.47109212644978,0.9529752112304017
City-1304,23.645664297022,-13.369202743858853,6.094306601603899,19.097211418010573,5.9562216711637666,240,179,74.8269781443787,53,13.072508032353806,81.20024195129626,0.9619610892591701
City-1305,23.50996579221864,-12.511049358681802,5.618839536244631,20.187209745422717,5.510758749550421,258,194,74.68641703694591,49,12.20143936625372,75.2586588980709,0.8998824677165971
City-1306,24.30834670277409,-12.814634316148652,5.887923782679576,20.301805819864338,5.9527221275191184,265,190,73.14127701194023,53,13.64988549523739,75.36076295996168,0.9193926642251189
City-1307,25.59222755083441,-15.353203450230867,5.620957002117131,20.471054991814462,6.486050241131311,266,190,76.04287121547857,54,14.2710269990614,80.28791163315198,0.9630113314243948
City-1308,27.72641524834456,-12.535058730713907,5.599029979421072,20.95777051181294,6.498808780698648,273,188,74.5821650465662,55,12.293492243028293,76.61180647268907,0.9408041516838153
City-1309,25.140612385793283,-16.211858516086686,6.46499111834516,21.37889193050441,6.406760529732948,248,191,73.35668938221555,50,11.942764697869391,81.34286742313809,0.9466578577069825
City-1310,24.19290071241537,-16.370257266057713,6.1369079928994825,20.59330842301226,5.711525172348207,240,187,74.4443322228681,52,12.79249075998543,78.69644764042708,0.939036460442419
City-1311,24.05586288061757,-15.25817027889389,6.372077862193548,19.86345901629348,6.117872333946944,272,198,73.0000476743629,51,14.396362079966151,80.87436866157974,0.9473111491527422
City-1312,26.879762264586123,-13.060896733094195,6.220668205735791,20.64081632322757,6.497953217581707,271,187,73.63700697287422,56,13.973375019370673,76.81412073076089,0.9466784235764207
City-1313,26.980720934535444,-16.365210446699773,6.442950671307345,20.356801107026413,5.80994065604827,264,182,76.38918021985272,46,14.176149437683712,76.66941551460266,0.8989875298201602
City-1314,25.43735646230438,-12.536709224504692,5.890847654127028,22.48652996623809,6.308264054934822,252,194,73.02631238245596,57,12.0664783573613,80.55821525541599,0.9750750854879414
City-1315,27.859521698345755,-16.666259675406167,5.85555517586037,21.54387028762668,6.48798762458505,253,178,75.40680452488486,52,11.481877144437904,75.77386995925762,0.9217877164033246
City-1316,23.465010056802576,-14.237330732482112,5.942839279098877,22.330693789296376,5.9615784936287195,250,195,76.95362417470338,53,11.392816457504662,81.41963357887846,0.9667788335344363
City-1317,27.708228063779245,-15.66723008564199,5.947267535138314,22.984863375506873,6.208071423844787,264,178,73.97927551195576,56,12.726057672956458,77.69311343821387,0.9522325498947317
City-1318,27.40802878220201,-14.402716280686164,6.12667659527615,21.968032848886192,6.2974010061536125,267,176,75.61764828806322,48,14.845302694962816,76.24283950792758,0.9052132058410346
City-1319,23.948409109427573,-13.61843431179136,6.436538641444163,20.053639155769776,6.308070640221291,255,199,73.39165402659955,47,12.543415450007837,77.62429623079431,0.9062589195915457
City-1320,24.022868603202703,-13.431197176701758,6.458201096490792,20.49070354350699,6.249980442450566,264,181,76.82577901418017,54,11.988354277646224,78.22880809161568,0.9514607348600345
City-1321,24.364583488618745,-15.297269813492703,5.807492883386827,20.21576054605746,5.867063788195752,276,185,76.08394659413786,56,13.484443554959663,79.61419142484137,0.9679228682238709
City-1322,24.828199309840528,-16.45748112870815,6.322669864233189,22.818092725443243,5.793617180892867,259,177,76.33299455222237,49,14.16859609606108,78.83537152369409,0.9284374841105187
City-1323,27.26412368266751,-13.237149998635262,5.560240272489623,20.02324956699076,6.241524988811882,246,196,73.79125103456293,46,14.262770339502858,79.12199892435446,0.9103846422334927
City-1324,25.99115788155835,-14.95078791156258,6.294722068111495,19.340977532901647,6.125771531742945,272,181,76.78466491326252,58,12.822698100017245,81.35259694497023,0.9921966179616181
City-1325,25.00078807917327,-12.327433941550925,5.798154925823396,19.141754033355905,6.222672791913342,255,180,76.6378327636055,57,12.701531263966892,76.48181246439725,0.9533768364413758
City-1326,23.858401532037604,-12.460703221797043,6.300199162746757,21.954675257139755,5.952307688668872,258,187,76.01716369743983,59,12.186084122155787,78.16966376577128,0.974215475007696
City-1327,27.770426521282268,-14.66505104267225,5.935346256059815,20.84329434165038,6.398722083574452,267,175,76.46031144047514,54,13.891525600137225,78.20602893274715,0.9500604742579483
City-1328,27.81706625735841,-15.558392684705005,6.038886970848086,22.917474341851346,5.966508487690939,252,189,75.93945130025239,50,13.545691377591691,80.21660075532905,0.9419571664434706
City-1329,24.042310963877707,-14.261592909069327,5.708558903029554,21.810628373194895,5.831110594906552,262,194,76.97682867730913,56,14.681165519443239,79.10941824254627,0.9657971054922182
City-1330,26.085406561557956,-15.731039057730086,5.66968574671774,19.92991891888218,5.758693966279724,263,180,75.74761593115669,56,12.7091390574979,79.24292485470131,0.9644376734375706
City-1331,27.840819638880916,-12.160872107056331,5.6761983237164895,19.895844718547675,6.206167379723272,246,188,76.06689298992319,53,12.183018276138945,81.17438847056054,0.9635933635767813
City-1332,27.07898052545838,-12.399289125072169,6.16174713584096,20.599185158731878,5.684621459677056,250,195,75.57175084451475,54,13.62627344492686,80.16878799643011,0.9609746453243413
City-1333,25.308285358463255,-15.040270009606363,6.451170857184648,22.760204251650354,5.792616146759355,264,198,73.79906900983447,48,13.511057176860955,75.57893515813295,0.8973673944934094
City-1334,24.637257697957928,-13.599628397589331,6.192652205557907,20.907281920245364,6.116131120037996,263,187,73.46318280849705,56,14.462409960236995,77.85714264531569,0.9527272334732394
City-1335,25.675583292891034,-12.18000124714139,6.199607427481727,20.228661056449486,6.041756680502052,273,193,76.54071768529984,53,11.548986061153153,80.89394418589441,0.9631062897612938
City-1336,23.685597017384232,-16.385390151220008,5.723497776615044,20.48001673531799,5.739950782390464,269,189,73.48326702789629,46,13.659158315176814,79.02337687758455,0.9086302420495888
City-1337,27.141103436557902,-12.269983075625435,6.090846627321712,21.600433715534386,5.8405636445633355,242,184,73.04433575244468,59,13.54663254605297,81.77560380786863,0.9929764223762408
City-1338,27.470778875489884,-15.549596635494979,5.776234392327468,19.920898780817218,6.477030821681318,275,179,74.31816830852308,45,12.000025882438205,77.93836875644165,0.8989962529343507
City-1339,27.47342159012497,-14.362281550064118,6.15296446148199,19.64509866973655,5.844964488476718,266,198,75.02726414988521,50,13.97960005499565,77.47596445751441,0.9219280020977954
City-1340,27.414808076928107,-12.978658387638347,6.164674445547751,21.03461578935122,5.5414733179764255,259,187,76.90922213127448,53,14.588645023754168,81.11420026930665,0.964310366661405
City-1341,25.664098274260244,-16.49386125214148,6.218862806235544,21.26932042671874,6.122663005107434,244,195,75.45369422209858,48,14.406017761711585,76.47226856127308,0.9063446279563327
City-1342,25.036379885052714,-14.671920823563148,6.352966111417857,22.79608596975328,5.706801222003153,249,189,76.56270419798112,46,12.600474143650674,78.46467105366774,0.9110591423902044
City-1343,25.139849497057412,-12.362052721709052,6.19140595524461,22.40455063272061,5.604380823960929,255,187,73.30229915954696,59,12.470932968869139,79.84138217660067,0.9801410029892098
City-1344,26.168332994164093,-15.440516765403158,6.425204346646216,20.4305706532636,5.842828650596895,250,187,74.78723783588818,57,13.490737339263937,78.14832601906801,0.9619106896437445
City-1345,25.997554776267297,-16.268286448154374,6.126782345664192,19.272422101328658,5.86526112435772,269,183,76.28821186628656,57,12.836739346048592,78.67553331970142,0.9675303147191479
City-1346,27.52732387694165,-12.019767603216174,6.114349580846513,20.820121108693602,5.737724519549651,256,177,75.92536389717652,49,11.847249892023239,79.10485415674404,0.9291220023558948
City-1347,25.526318905246328,-14.562131475784126,5.516722672129884,20.435119866324122,6.417921226423701,264,191,75.58070260752226,52,11.667562873038234,78.11478229368933,0.9371753734973832
City-1348,26.861003427834994,-15.933863889481632,5.922849911888153,20.459813349536827,5.667756623593785,241,192,75.94433087189744,49,11.720491643506696,81.58063534850127,0.9454063813465969
City-1349,23.954145960756136,-14.313082052023312,6.439968659300494,22.820936416723054,5.716308597884747,272,189,76.39397649045684,58,11.154062047519089,76.77142592298563,0.9602037764723707
City-1350,23.9836117492836,-14.146024579641876,6.045834914330824,19.037664134096836,5.9027222431642965,274,187,73.26550157515994,53,11.01535523243578,75.28591186661248,0.9192792733352491
